"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"fig|536231.75.peg.183"	49.5303869814359	-3.5610431269178	0.836871761173543	-3.06025755167848	0.002211467288887	0.0102675266984039
"fig|536231.75.peg.184"	814.644340620886	-4.13180586104103	0.411250434257386	-7.61532535934284	2.63028058290578e-14	3.17535651707906e-13
"fig|536231.75.peg.185"	2573.7876706466	-2.89750595520216	0.282845667839428	-6.7086265442799	1.96464754823671e-11	1.98158416503186e-10
"fig|536231.75.peg.186"	3833.19108147724	1.45879980699346	0.172301057179462	2.66277998814362	0.00774980663769332	0.0324493437437159
"fig|536231.75.peg.187"	323.286625420674	0.700311290525646	0.299697435718393	0	1	1
"fig|536231.75.peg.188"	11521.7681925111	-0.325130859248929	0.144048389922148	0	1	1
"fig|536231.75.peg.189"	1.14460702134957	-3.8297455423859	3.95136441054766	-0.716143905844839	0.473902495466528	NA
"fig|536231.75.peg.190"	5.93896031571742	-0.349141493439404	1.75304599078171	0	1	1
"fig|536231.75.peg.191"	4736.64771149329	-0.957536844010261	0.162011006470255	0	1	1
"fig|536231.75.peg.192"	11467.4461864972	0.362210581016621	0.186479485148891	0	1	1
"fig|536231.75.peg.193"	12419.5105854222	0.362572407327767	0.167972355995517	0	1	1
"fig|536231.75.peg.194"	61.7813271606329	0.886052441829093	0.568145224549767	0	1	1
"fig|536231.75.peg.195"	1267.42456698693	-0.655254508239687	0.193580110418767	0	1	1
"fig|536231.75.peg.196"	392.228176848675	-0.223011648394018	0.291406084258626	0	1	1
"fig|536231.75.peg.197"	24379.2699814744	-5.99159433951399	0.516582559772632	-9.66272330546929	4.34165985098133e-22	7.76379785579413e-21
"fig|536231.75.peg.198"	19.6649805303172	0.136338926719408	1.24258188001037	0	1	1
"fig|536231.75.peg.199"	2539.80538205062	0.234493765960589	0.181104893681872	0	1	1
"fig|536231.75.peg.200"	20.8465923805352	-0.811761692360086	1.17877685927246	0	1	1
"fig|536231.75.peg.201"	2217.82821859026	1.34835893742458	0.213080243606171	1.63487206288558	0.102075870082166	0.329393765158763
"fig|536231.75.peg.202"	457.783131336519	0.899687360323356	0.301995845597434	0	1	1
"fig|536231.75.peg.203"	7271.05397345299	1.7175078153161	0.18257861749499	3.9298567661451	8.49964778965182e-05	0.000485440135266725
"fig|536231.75.peg.204"	2475.21560664632	1.44025704560521	0.186287085825688	2.36332563609461	0.0181117473133158	0.0707031508560804
"fig|536231.75.peg.205"	10103.4128135457	1.79719754954233	0.186876169646987	4.26591336417186	1.9908603076675e-05	0.000121862077128526
"fig|536231.75.peg.206"	2071.29625087692	0.989330886088228	0.217499850419399	0	1	1
"fig|536231.75.peg.207"	1319.99634006733	3.82511163477805	0.189950764474631	14.872862673608	4.94527325703999e-50	2.32768896408951e-48
"fig|536231.75.peg.208"	4.52179502954798	3.7624968913878	2.48490566196521	1.11171097304477	0.266262440307216	0.727381382960674
"fig|536231.75.peg.209"	1786.32400809649	1.34941220211909	0.209249436829783	1.66983580655143	0.094951853888396	0.308838635165196
"fig|536231.75.peg.210"	1566.35094686648	1.7454284998604	0.210808822931923	3.53604033025278	0.000406172680356254	0.00211882436440619
"fig|536231.75.peg.211"	1122.40937000425	0.00352686407139144	0.165741831067099	0	1	1
"fig|536231.75.peg.212"	5408.96546833187	-0.170919728884491	0.158652265606545	0	1	1
"fig|536231.75.peg.213"	6477.35310622611	0.371266404179824	0.212865865932457	0	1	1
"fig|536231.75.peg.214"	8080.21922306645	-0.51123517956721	0.12966712167157	0	1	1
"fig|536231.75.peg.215"	538.217465618284	0.526141214810971	0.213203215429045	0	1	1
"fig|536231.75.peg.216"	655.239082656849	0.716758345464315	0.205807207372771	0	1	1
"fig|536231.75.peg.217"	17.5264602579712	2.11714169346325	1.55303336468129	0.719328843068677	0.471938328402027	1
"fig|536231.75.peg.218"	326.8841784903	0.161628326443411	0.287879849140434	0	1	1
"fig|536231.75.peg.219"	10217.0939182517	-1.72648847781424	0.211538006352055	-3.43431655777816	0.000594050004270679	0.00301815727976232
"fig|536231.75.peg.220"	270.468807127721	-1.37499366384838	0.331101015833929	-1.13256573044301	0.257396666721199	0.710269103924065
"fig|536231.75.peg.221"	193.010551580377	-0.422401674593791	0.358379882659082	0	1	1
"fig|536231.75.peg.222"	9255.44283745878	-1.11725457695463	0.182712408974825	-0.641743916642155	0.521039469440654	1
"fig|536231.75.peg.223"	3260.17668590884	-0.474960427450896	0.193469269832934	0	1	1
"fig|536231.75.peg.224"	442.773637358473	-1.92845958908488	0.238945924021527	-3.88564731910321	0.00010205758043375	0.000569381187842245
"fig|536231.75.peg.225"	172.584699363778	-2.90824904879023	0.339332536090266	-5.62353693157974	1.87086743061888e-08	1.5477176016938e-07
"fig|536231.75.peg.226"	13899.1511165445	-0.690567997955121	0.159011142856063	0	1	1
"fig|536231.75.peg.227"	3105.40541696492	-5.35578297292847	0.305656457701723	-14.2505838276091	4.44549108172008e-46	1.6855820351522e-44
"fig|536231.75.peg.228"	2355.89040509298	0.482524742427555	0.221435251169919	0	1	1
"fig|536231.75.peg.229"	1653.25366116794	-0.191423646081084	0.252488370256619	0	1	1
"fig|536231.75.peg.230"	4738.5226833468	0.0400719903362281	0.184212690344219	0	1	1
"fig|536231.75.peg.231"	12852.2372790188	-0.740812577157604	0.159659681162126	0	1	1
"fig|536231.75.peg.232"	7542.6055104994	-1.7644658666705	0.187966761355788	-4.0670268570702	4.76167570928311e-05	0.000281778353027664
"fig|536231.75.peg.233"	1650.06904630432	-1.27972061683735	0.18036099918614	-1.55089303175055	0.120927320615395	0.379171039755008
"fig|536231.75.peg.234"	11378.5040475707	-3.95000490793757	0.237481451051834	-12.4220434685389	1.9842748767945e-35	5.6822416926388e-34
"fig|536231.75.peg.235"	3422.52450475199	-3.75549860263683	0.192803682310027	-14.2917322409123	2.46403228405073e-46	9.51906811621487e-45
"fig|536231.75.peg.236"	9229.93913789914	-2.22724044664619	0.16674797362194	-7.35985223681732	1.84113915788769e-13	2.08272509711328e-12
"fig|536231.75.peg.237"	3936.14818751256	-2.6931525404331	0.206822411094907	-8.18650421619994	2.6892324966168e-16	3.55238937859542e-15
"fig|536231.75.peg.238"	1175.77276476705	-0.58200594832308	0.404486301228429	0	1	1
"fig|536231.75.peg.239"	2313.11069615802	-0.924147949338752	0.195641966857813	0	1	1
"fig|536231.75.peg.240"	2767.17133543287	-0.440540518747971	0.172305359240404	0	1	1
"fig|536231.75.peg.241"	6058.11548900387	-0.493832869296763	0.20119825665494	0	1	1
"fig|536231.75.peg.242"	617.783853447247	0.326374191723721	0.266772637310733	0	1	1
"fig|536231.75.peg.243"	1523.43734157188	1.66975743858813	0.169628269061568	3.94838338145767	7.86807285529802e-05	0.000450625990803432
"fig|536231.75.peg.244"	10801.2296561531	-2.08105717414834	0.1620827961104	-6.66978359265224	2.5618089589911e-11	2.56494075478449e-10
"fig|536231.75.peg.245"	3053.65792836405	0.348531845194769	0.158864274578213	0	1	1
"fig|536231.75.peg.246"	342.42492397763	-2.41498315017363	0.291091864526959	-4.86095051977166	1.16823453716656e-06	8.1636867400974e-06
"fig|536231.75.peg.247"	619.462555915766	0.929326483544578	0.29202772315072	0	1	1
"fig|536231.75.peg.248"	1401.59162083801	0.603081839558185	0.199818128353217	0	1	1
"fig|536231.75.peg.249"	2024.44151004269	-0.597761710426188	0.158397295692314	0	1	1
"fig|536231.75.peg.250"	10871.7446215322	-0.680335751842087	0.189662232887876	0	1	1
"fig|536231.75.peg.251"	1068.41959322048	0.704271451143482	0.189723591952596	0	1	1
"fig|536231.75.peg.252"	1467.70914105204	0.372055320240831	0.241919084398211	0	1	1
