patricID	ri_t04_A	ri_t04_B	ri_t04_C	ri_t48_A	ri_t48_B	ri_t48_C
fig|536231.75.peg.3929	1	1	1	0	0	0
fig|536231.75.peg.3930	7105.409	5231	3901	2324	2087	3565
fig|536231.75.peg.3931	8556.017	5676.355	3801	2543	2034	3162
fig|536231.75.peg.3932	6204	4618	3247	1298	1543	2138
fig|536231.75.peg.3933	5937.025	4289	3373	1048	1435	1963
fig|536231.75.peg.3934	41	37.971	27	0	0	0
fig|536231.75.peg.3935	36228.556	29082.09	18039	11680	11659	20808
fig|536231.75.peg.3936	6585.615	4877.097	2570	3310	3207	6155
fig|536231.75.peg.3937	7662.312	5155	3438	6576	6721	10048
fig|536231.75.peg.3938	3760.033	2997	1793	1765	1664	2491
fig|536231.75.peg.3939	4508	3273	1249	2906	2578	3682
fig|536231.75.peg.3940	7667.227	4963	3228	15464	11970	19141
fig|536231.75.peg.3941	11879.126	8719	5092	6656	6103	10043
fig|536231.75.peg.3942	1142	1136	675	1026	663	1244
fig|536231.75.peg.3943	3289.085	1952	1215	4104	3740	5730
fig|536231.75.peg.3944	1398.001	998.014	626	1896	1713	2470
fig|536231.75.peg.3945	328.999	208	108	91	134	230
fig|536231.75.peg.3946	1747.154	1674	1001	2568	2436	4665
fig|536231.75.peg.3947	196	194	41	327	315	417
fig|536231.75.peg.3948	555.348	455.736	223.648	1019.771	974	1866
fig|536231.75.peg.3949	0	0	0	0	0	0
fig|536231.75.peg.3950	0	0	0	0	0	0
fig|536231.75.peg.3951	744.813	566.264	433.352	1761.229	1424	2420
fig|536231.75.peg.3952	221	233	121	860	999	1321
fig|536231.75.peg.3953	334.159	341	100	1581	1760	2558
fig|536231.75.peg.3954	2072	1981	975	21695	18626	28297
fig|536231.75.peg.3955	3	6	4	14	12	14
fig|536231.75.peg.3956	99	165	49	54	9	49
fig|536231.75.peg.3957	83	48.467	17	33	44	79.286
fig|536231.75.peg.3958	742	550.533	264	625	1003	1375.714
fig|536231.75.peg.3959	2139	1626	1176	1591	1366	2472
fig|536231.75.peg.3960	30	32	13	20	21	23
fig|536231.75.peg.3961	33	17	6	22	42	42
fig|536231.75.peg.3962	0	0	0	0	0	0
fig|536231.75.peg.3963	123	98	49	43	106	146
fig|536231.75.peg.3964	126	88	51	38	28	54
fig|536231.75.peg.3965	20	14	6	37	30	10
fig|536231.75.peg.3966	0	0	0	0	0	0
fig|536231.75.peg.3967	845.184	1053.889	512.667	63	80	81.134
fig|536231.75.peg.3968	1801	2598	1006	58	133	161
fig|536231.75.peg.3969	0	0	0	0	0	0
fig|536231.75.peg.3970	326	200	120	381	246	471
fig|536231.75.peg.3971	59	64	42	38	130	123
fig|536231.75.peg.3972	96	137	62	6	34	93
fig|536231.75.peg.3973	436	585	206	33	56	104
fig|536231.75.peg.3974	0	0	0	0	0	0
fig|536231.75.peg.3975	2830.043	3006.016	1171	1195	1407	1788
fig|536231.75.peg.3976	905.26	812	496	100	149	248
fig|536231.75.peg.3977	1095.045	930	392	996	917	1185
fig|536231.75.peg.3978	1244.048	1306	349	674	674	830
fig|536231.75.peg.3979	473	401	216	139	277	411
fig|536231.75.peg.3980	1114	882	470	575	727	966
fig|536231.75.peg.3981	1483.289	1276	570	257.999	364	378
fig|536231.75.peg.3982	528.711	462	192	74.001	84	79
fig|536231.75.peg.3983	7165	8113.065	1104	539	493	937
fig|536231.75.peg.3984	15455.305	11868	6199	8302	8486	13187
fig|536231.75.peg.3985	6770.062	6662.041	3805	6452	5598	11203
fig|536231.75.peg.3986	40.325	41.984	17	23	16	15
fig|536231.75.peg.3987	0	0	5	0	24	8
fig|536231.75.peg.3988	566	420	235	198	265	322
fig|536231.75.peg.3989	1215.002	954	508	843	577	943
fig|536231.75.peg.3990	976	743	308	613	629	952
fig|536231.75.peg.3991	1468	1326.006	493	529	573	952
fig|536231.75.peg.3992	1684.093	1929	608	130	168	194
fig|536231.75.peg.3993	348.815	338	140	60.063	86	73
fig|536231.75.peg.3994	1390	1292	587	372.937	330	507
fig|536231.75.peg.3995	4276.011	4374.999	1618	2952	2707	4089
fig|536231.75.peg.3996	29686.18	31475.835	9838	328	411	816
fig|536231.75.peg.3997	418.9	476	194	226	158	388
fig|536231.75.peg.3998	39.354	32	9	0	0	0
fig|536231.75.peg.3999	155.235	184	55	1	41	99
fig|536231.75.peg.4000	174.732	193	63	21	51	50.415
fig|536231.75.peg.4001	769.877	450.292	249.196	72.397	62	195.282
fig|536231.75.peg.4002	801.462	521.105	101.804	339.608	312	395.302
fig|536231.75.peg.4003	4537.558	4235.603	1454	683.996	439	806
fig|536231.75.peg.4004	22193.158	16486	12797	2982	3371	5090
fig|536231.75.peg.4005	6187.197	5241	2886	1235	1341	1697
fig|536231.75.peg.4006	7525.288	4968.784	3007	1869	1798	3232.044
fig|536231.75.peg.4007	961	457.216	360	734	709	1257.956
fig|536231.75.peg.4008	47	14	14	82	91	43
fig|536231.75.peg.4009	85152.619	73211.887	42643	36546	37643	63084
fig|536231.75.peg.4010	22.045	18.772	3.908	12.988	0	66.254
fig|536231.75.peg.4013	1.009	2.049	0	0	0	0
fig|536231.75.peg.4014	7	4	3	6	0	9
fig|536231.75.peg.4015	1455	2724.485	1329	61	131	270
fig|536231.75.peg.4016	39959.89	26436.233	19664.449	31260.301	28215.1	43893.422
fig|536231.75.peg.4017	2032.497	1679.108	547.551	854.699	843.9	1285.578
fig|536231.75.peg.4018	230	223	96	181	235	329
fig|536231.75.peg.4019	2741	1786	1146	2590	2762	4292
fig|536231.75.peg.4020	8976.598	6472.795	4274	12239.789	9196.446	12661.096
fig|536231.75.peg.4021	1364.895	1121.204	455	1080.211	1187.554	1536.435
fig|536231.75.peg.4022	8815.56	6134.406	2856	14010	12377	20662.469
fig|536231.75.peg.4023	8865	5267.017	3347	8717	8900	12658
fig|536231.75.peg.4024	31445.581	24132.92	12976	14093	13037	25082
fig|536231.75.peg.4025	2126	1628	958	2877	2587	3970
fig|536231.75.peg.4026	117821.903	70673.047	58205	38465	28284	42318
fig|536231.75.peg.4027	3583	2714.023	1996	10331	8901.329	17638
fig|536231.75.peg.4028	5206.181	3990.457	2451	8477	8669	14322
fig|536231.75.peg.4029	3598.005	2429	1700	6363.229	5844.077	9381
fig|536231.75.peg.4030	1020.995	750	331	543.771	493.923	1008
fig|536231.75.peg.4031	3085	2411	1791	17780	17549	30513
fig|536231.75.peg.4032	2796.005	1957	1014	1289	1371	2545
fig|536231.75.peg.4033	803	529	328	487	581	850
fig|536231.75.peg.4034	1020	962	569	612	494	603
fig|536231.75.peg.4035	291.004	240	113	72	44	158
fig|536231.75.peg.4036	2441	2254.001	1403	445	486	808
fig|536231.75.peg.4037	3006	2293	1440	830	653	710
fig|536231.75.peg.4038	3753.087	2851	1239	930	822	1216
fig|536231.75.peg.4039	190211.639	109218.898	84070.334	16588	16188	27835
fig|536231.75.peg.4040	0	0	7	13	0	0
fig|536231.75.peg.4041	279	267.016	104	56	61	76
fig|536231.75.peg.4042	4253	3220	1800	3267	3479	5606
fig|536231.75.peg.4043	30598.519	28077.469	4601	1498.775	1715	3065.19
fig|536231.75.peg.4044	6814.298	6941.418	2520	5885.225	4725	8263.81
fig|536231.75.peg.4045	5110	4466	2090	10476	10301	17418
fig|536231.75.peg.4046	157	114	57	187	177	367
fig|536231.75.peg.4047	6	10	0	0	0	8
fig|536231.75.peg.4048	9	21	7	38	57	58.961
fig|536231.75.peg.4049	70	45	46	343	237	561.039
fig|536231.75.peg.4050	261	232	88	707	614	1139.108
fig|536231.75.peg.4051	0	0	0	0	26	8
fig|536231.75.peg.4052	92	105	40	340	286	356
fig|536231.75.peg.4053	216	116.003	55	173	250	417
fig|536231.75.peg.4054	478	446	193	336	319	549
fig|536231.75.peg.4055	632	496	153	566	602	978
fig|536231.75.peg.4056	617	598	235	235	335	480
fig|536231.75.peg.4057	57	65	10	20	31	80
fig|536231.75.peg.4058	1806.72	2401.578	719.239	3124.108	3324.052	6379.014
fig|536231.75.peg.4059	22039.171	17562.471	7874.761	74519.892	70043.948	101711.446
fig|536231.75.peg.4060	7761.985	19860.847	11861	337	451	1259
fig|536231.75.peg.4061	52913.132	45310.822	23915	66703	67740	109107
fig|536231.75.peg.4062	32386.329	42413.55	50711	4442	5158.419	10136.276
fig|536231.75.peg.4063	381.082	235	142	867	728.581	1085.724
fig|536231.75.peg.4064	63	43	40	28	1.027	22
fig|536231.75.peg.4065	6110	3831	2489	6239	6427.973	10528
fig|536231.75.peg.4066	505	438	305	380	432	891
fig|536231.75.peg.4067	8788.524	7761.059	4254	60879	54538	87125
fig|536231.75.peg.4068	9223.045	7551.651	4730	7577	7979.43	12429
fig|536231.75.peg.4069	65264.327	51661.271	29010.49	10536	9650	16322
fig|536231.75.peg.4070	12247.281	11826.031	6479	4607	4364	8016
fig|536231.75.peg.4071	65647.659	42565.055	28654	102262	90768	131580
fig|536231.75.peg.4072	24100.505	18685.367	9280	16498	16850	29160
fig|536231.75.peg.4073	6022.552	4730.011	2041	3230	3919	6642
fig|536231.75.peg.4074	45407.657	34160.049	19413	137395.875	139585.293	238273.202
fig|536231.75.peg.4075	138	113	27	73.125	68	93
fig|536231.75.peg.4076	579	545	417	235	192	422
fig|536231.75.peg.4077	4942	3676	1845	4533	3889	6288
fig|536231.75.peg.4078	8482	7075	3360	6622	5881	10935
fig|536231.75.peg.4079	20300.611	14251	10377	21321	20001	32822
fig|536231.75.peg.4080	5181.34	3856	2593	5948	5731	8960
fig|536231.75.peg.4081	4734.635	3376	3101	3558	3880	6317
fig|536231.75.peg.4082	3020	2029	1340	3559	4921	6064
fig|536231.75.peg.4083	6184.104	3768	2835	5791	5735	8467
fig|536231.75.peg.4084	0	0	0	0	0	0
fig|536231.75.peg.4085	21081.901	15622	9912.314	36457.22	35330	54126.481
fig|536231.75.peg.4086	19652.115	15783.024	11497	30743	31299	46495
fig|536231.75.peg.4087	858	720.082	339	741	823	1667
fig|536231.75.peg.4088	4163	4592	1268	1048	1468	2506
fig|536231.75.peg.4089	4742.527	4836	936	1312	1739	3084
fig|536231.75.peg.4090	35517.836	25148.94	20218	3431	3075	6244
fig|536231.75.peg.4091	2592.005	1756	880	4309	2966	4522
fig|536231.75.peg.4092	0	0	0	0	0	0
fig|536231.75.peg.4093	12598.772	9210.086	5173	3083	2477	3715
fig|536231.75.peg.4094	498.263	410.996	214	40.336	48	102
fig|536231.75.peg.4095	25938.373	19835	10628	5369.664	4969	7490
fig|536231.75.peg.4096	0	0	0	12	0	0
fig|536231.75.peg.4097	6040.444	4993.032	1790	561	548	694
fig|536231.75.peg.4098	2937	3441	1023	66	52	191
fig|536231.75.peg.4099	1952	1777	437	936	756	1228
fig|536231.75.peg.4102	9.087	14.848	0	38.753	0	38.875
fig|536231.75.peg.4103	710.623	630.587	352.467	373	307.712	603.959
fig|536231.75.peg.4104	636.416	519.413	414.227	440	621.288	1102.041
fig|536231.75.peg.4105	4060.032	2941.061	1752	823	785	1465.068
fig|536231.75.peg.4106	12455.295	8117.565	6630.785	16226.764	13813.227	18247.368
fig|536231.75.peg.4107	29347.858	17773.888	13915.215	43584.236	38554.554	60869.564
fig|536231.75.peg.4108	18829.075	12405.096	9765	16523	17325	23785.461
fig|536231.75.peg.4109	49161.035	30276.911	23737.629	67066	58404	83655
fig|536231.75.peg.4110	6542.501	5362	2660	2734	3749	6167
fig|536231.75.peg.4111	3633.375	2489.797	1163	3440.788	2872.97	4339.936
fig|536231.75.peg.4112	2670.09	1749.84	1249	2385.212	2402.285	3458.042
fig|536231.75.peg.4113	15332.96	10362.426	6974	15256	13473.745	25331.022
fig|536231.75.peg.4114	6884.297	4637.317	2496.235	2989.344	3168.972	4302.655
fig|536231.75.peg.4115	2065.141	2696.76	1535.765	164.656	223.028	468.345
fig|536231.75.peg.4116	0	0	0	0	0	0
fig|536231.75.peg.4117	2950.94	2431.515	1220	3220.472	2918	4523.149
fig|536231.75.peg.4118	13932.881	10002.485	6815.496	6232.266	5758	9453.851
fig|536231.75.peg.4119	1516	1326	172	614	565.076	1516.464
fig|536231.75.peg.4120	9195	5004	2878	6592	6097.924	10232.536
fig|536231.75.peg.4121	13253.631	7574.001	5701	11839	9905	17753
fig|536231.75.peg.4122	2297.165	3839	2043	2053	2005	4832
fig|536231.75.peg.4123	3288.022	3202.025	1714	987	1182	1923
fig|536231.75.peg.4124	0	0	0	0	0	0
fig|536231.75.peg.4125	439.058	585.057	295	123	137	146.49
fig|536231.75.peg.4126	700.944	575.943	296	98	161	369.51
fig|536231.75.peg.4127	1828	1578	1077	407	299	545
fig|536231.75.peg.4128	7091.024	5920.479	3168	4541	4169	6654
fig|536231.75.peg.4129	7466.831	5648.026	2563	2913	3518	4858
fig|536231.75.peg.4130	858	739	388	286	179	288
fig|536231.75.peg.4131	289	240	112	167	285	352
fig|536231.75.peg.4132	62	66	3	25	33	46
fig|536231.75.peg.4133	4	0	0	0	0	0
fig|536231.75.peg.4134	419	399	149	576	734	861
fig|536231.75.peg.4135	188	223	127	192	118	169
fig|536231.75.peg.4136	103	91	93	33	69	112
fig|536231.75.peg.4137	282	250	186	104	92	188
fig|536231.75.peg.4138	23	25	22	0	11	10
fig|536231.75.peg.4139	117	64	22	101	81	74
fig|536231.75.peg.4140	36.002	43	10	51	42	86
fig|536231.75.peg.4141	98	63	37	64	48	177
fig|536231.75.peg.4142	195	146	89	66	121	104
fig|536231.75.peg.4143	14002.613	11002.96	6806.029	6863.835	7542.41	11401.868
fig|536231.75.peg.4144	797	885	418	421	478	744
fig|536231.75.peg.4145	249	367	175	133	139	175
fig|536231.75.peg.4146	181.003	183	47	188	225	173
fig|536231.75.peg.4147	64	76	32	15	12	44
fig|536231.75.peg.4148	111.094	72	31	109	111	120
fig|536231.75.peg.4149	185	142	40	402	346	440
fig|536231.75.peg.4150	140	179	54	256	245	329
fig|536231.75.peg.4151	204	152	82	166	232	236
fig|536231.75.peg.4152	157	149	75	323	518	374
fig|536231.75.peg.4153	34	62.004	13	155	77	191
fig|536231.75.peg.4154	58	66	14	167	251	291
fig|536231.75.peg.4155	50	37	13	79	93	178
fig|536231.75.peg.4156	11	17	11	50	41	40
fig|536231.75.peg.4157	29	44	20	3	94	15
fig|536231.75.peg.4158	146	179	89	322	331	354
fig|536231.75.peg.4159	45	69	29	114	59	118
fig|536231.75.peg.4160	99	103	35	93	87	68
fig|536231.75.peg.4161	36	18	0	113	42	27
fig|536231.75.peg.4162	51	49	57	28	119	56
fig|536231.75.peg.4164	4811.776	3539.259	1840.971	1728.165	1809.59	2469.132
fig|536231.75.peg.4165	10338.01	8620	3671	6028	6126	8900
fig|536231.75.peg.4166	13195.525	8458.351	6167	15058.381	13196.379	21260.75
fig|536231.75.peg.4167	5279.845	5462.731	1852	1855.198	1622.147	2799.12
fig|536231.75.peg.4168	20719.74	14566.673	9499	12988.988	11500.474	18681.13
fig|536231.75.peg.4169	2212	1635.001	915	1439	1326	2409
fig|536231.75.peg.4170	76	43	53	108	128	170
fig|536231.75.peg.4171	5491.006	2988	2302	8892	6352	11096
fig|536231.75.peg.4172	5990	3588	2296	5909	6077	10016
fig|536231.75.peg.4173	4299.04	2400	1565	5613	5341	7917
fig|536231.75.peg.4174	28877.559	17286	14242	9455	10258	15878
fig|536231.75.peg.4175	17830.773	14794.337	11986	19492	16038	26334
fig|536231.75.peg.4176	40434.978	29128.266	22798	11195	10472	16876
fig|536231.75.peg.4177	3488	3964.001	2256	2875	2782	4649
fig|536231.75.peg.4178	2916.15	4172	1955	2027	2009	3060
fig|536231.75.peg.4179	15338.129	16275.506	8238	14566	12886	18571
fig|536231.75.peg.4180	2967.054	2186	1110	6968	6303	9316
fig|536231.75.peg.4181	0	1	0	0	0	0
fig|536231.75.peg.4182	932	926	357	724	643	775
fig|536231.75.peg.4183	6787.405	4894	2849	5767	5574	8949.013
fig|536231.75.peg.4184	61149.339	114030.767	78004.913	760.175	993.371	2655
fig|536231.75.peg.4185	21131.354	18925.304	11271.408	5455.529	4640.306	8952.774
fig|536231.75.peg.4186	62274.803	64430.453	57042.679	6356.296	6963.323	12738.226
fig|536231.75.peg.4187	313.635	290.117	25	177.105	169	172.742
fig|536231.75.peg.4188	272.252	190.883	76	168.794	99.24	174.835
fig|536231.75.peg.4189	2097.116	1255	805	1419.101	1602.76	2236.422
fig|536231.75.peg.4190	7	4	5	0	0	0
fig|536231.75.peg.4191	1261	1410	1128	535	657	1171
fig|536231.75.peg.4192	6452.199	4346	2137	10365	9267	14619
fig|536231.75.peg.4194	180	138	76	129	168	281
fig|536231.75.peg.4195	74	74	4	559	231	554
fig|536231.75.peg.4196	3904	2889	1457	3520	4260	7213
fig|536231.75.peg.4197	54	44	14	83	120	240
fig|536231.75.peg.4198	54	68	29	144	150	209
fig|536231.75.peg.4199	56	30	0	155	146	184
fig|536231.75.peg.4200	22	10	7	6	65	79
fig|536231.75.peg.4201	4	5	9	17	22	15
fig|536231.75.peg.4202	111	91	49	385	438	800
fig|536231.75.peg.4203	128	124	74	514	676	934
fig|536231.75.peg.4204	14	10	15	48	48	80
fig|536231.75.peg.4205	16	7	4	55	55	93
fig|536231.75.peg.4206	0	0	0	0	0	0
fig|536231.75.peg.4207	534	481	229	355	222	410
fig|536231.75.peg.4208	140	75	50	166	189	306
fig|536231.75.peg.4209	1	7	2	0	13	6
fig|536231.75.peg.4210	383	400	183	475	217	669
fig|536231.75.peg.4211	1	3	0	0	0	1
fig|536231.75.peg.4212	7003.053	5162	1988	693	569	772
fig|536231.75.peg.4213	39	52	99	6	0	7
fig|536231.75.peg.4214	81	80	44	61	91	113
fig|536231.75.peg.4215	49	48	51	53	67	63
fig|536231.75.peg.4216	122	128	58	87	86	133
fig|536231.75.peg.4217	145	138	160	147	168	230
fig|536231.75.peg.4218	68	37	56	27	74	70
fig|536231.75.peg.4219	6660.06	4432	3787	11005	8327	13286
fig|536231.75.peg.4220	11685.609	7428.232	5710	4131	4147	7675
fig|536231.75.peg.4221	6876	4601	3058	7335	6868	11402
fig|536231.75.peg.4222	7135.909	4845.038	2814	9626.14	8275.633	12713.271
fig|536231.75.peg.4223	2425.495	1965.962	1569	1845.86	1687.367	3103.729
fig|536231.75.peg.4224	2094.864	1795	1137	232	196	493
fig|536231.75.peg.4225	7040.116	4765	2244	5167	5027	7019
fig|536231.75.peg.4226	1464	1302	1140	1133	1193	2403
fig|536231.75.peg.4227	1969.003	1347	609	766	867	1891
fig|536231.75.peg.4228	2252	1944	525	1874	1614	3056
fig|536231.75.peg.4229	29856.762	27632.008	17413	16604	16307	32135
fig|536231.75.peg.4230	629.046	472	253	975	955	1787
fig|536231.75.peg.4231	0	0	0	0	0	0
fig|536231.75.peg.4232	3460	2419	1679	5958	5409	8684
fig|536231.75.peg.4233	26340	20764.647	10686	29973	30654	45612
fig|536231.75.peg.4234	5082.24	4153.407	3483	3412.5	2756.202	4888
fig|536231.75.peg.4235	341.339	258.593	182	91.5	68.798	59
fig|536231.75.peg.4236	151.678	119.999	40	38.863	15	49.139
fig|536231.75.peg.4237	1170.322	915.001	521	629.137	738	1056.861
fig|536231.75.peg.4238	307	249	101	62	98	200
fig|536231.75.peg.4239	0	1	0	0	0	0
fig|536231.75.peg.4240	662	651	591	47	52	99
fig|536231.75.peg.4241	2938.025	1765	1565	341	375	656
fig|536231.75.peg.4242	1245	825	608	560	455	673
fig|536231.75.peg.4243	3	1	0	0	0	0
fig|536231.75.peg.4244	605	535	343	764	457	1111
fig|536231.75.peg.4245	1810.027	1300	882	1922	2063	3402
fig|536231.75.peg.4246	2102	1491	711	1055	1043	1462
fig|536231.75.peg.4247	6472.758	4747	3056	9199	9357	15123
fig|536231.75.peg.4248	8963.347	6478	4247	4574	4539	6835
fig|536231.75.peg.4249	13032.313	10310	4525	9268	9464	14396
fig|536231.75.peg.4250	26	18	14	17	0	23
fig|536231.75.peg.4251	447	215	257	217.257	198	362
fig|536231.75.peg.4252	203	135	68	189.743	177	165
fig|536231.75.peg.4253	4167.147	3085.164	1894	959	1339	2189
fig|536231.75.peg.4254	1584	1120	556	317	453	651
fig|536231.75.peg.4255	550.03	453	215	376	500	690
fig|536231.75.peg.4256	311	241	80	107	78	135
fig|536231.75.peg.4257	1182.093	1104	680	281	325	520
fig|536231.75.peg.4258	4	0	10	0	0	0
fig|536231.75.peg.4259	130	108	37	99	117	221
fig|536231.75.peg.4260	4094	2984	1752	1722	1799	3134
fig|536231.75.peg.4261	165	102	32	162.002	135.596	152
fig|536231.75.peg.4262	812.924	461.851	284.307	479.998	293.404	520
fig|536231.75.peg.4263	2384.081	2102.149	863.693	1853	1714	2370
fig|536231.75.peg.4264	2793	4052	3329	264	310	633
fig|536231.75.peg.4265	3003	2185	1092	3117	3241	4771
fig|536231.75.peg.4266	15	8	5	14	43	3
fig|536231.75.peg.4267	1395	1011	410	2344	2409	3419
fig|536231.75.peg.4268	1366.07	940	447	1484	1277	1993
fig|536231.75.peg.4269	566	287	252	1259	1238	2309
fig|536231.75.peg.4270	41	29	8	48	20	85
fig|536231.75.peg.4271	1832	1947	849	109	231	356
fig|536231.75.peg.4272	529.594	617.709	148	619	510.002	692.583
fig|536231.75.peg.4273	205.64	184.25	172.576	77.928	64.932	77.546
fig|536231.75.peg.4274	1107.885	842.041	570.424	3427.072	2970.066	4949.871
fig|536231.75.peg.4275	1231	929	339	2587	2513	3659
fig|536231.75.peg.4276	434	362	151	748	713	1006
fig|536231.75.peg.4277	0	0	0	0	0	0
fig|536231.75.peg.4278	1339.066	1085	612	3838	3210	4330
fig|536231.75.peg.4279	371	343	88	743	778	1042
fig|536231.75.peg.4280	252	268	167	134	225	255
fig|536231.75.peg.4281	1647.208	1407	724	2251	2690	2925
fig|536231.75.peg.4282	1108	995	455	1470	1278	2054
fig|536231.75.peg.4283	6453.79	5945.048	3494	2809	2774	4737
fig|536231.75.peg.4284	9229.429	8265.004	3827	13063	12870	19908
fig|536231.75.peg.4285	6765	6337.052	3869	2824	2611	4636
fig|536231.75.peg.4286	8834.289	7911.65	4901	4997	4671	8790
fig|536231.75.peg.4287	7176.013	5573.025	3190	3504	3694	5831
fig|536231.75.peg.4288	0	0	0	0	0	0
fig|536231.75.peg.4290	2430	1805	1125	2208	2429	3798
fig|536231.75.peg.4291	1513	1049	659	1867	1787	3320
fig|536231.75.peg.4292	1637	1129	812	2742	2886	4187
fig|536231.75.peg.4293	0	2	0	0	0	0
fig|536231.75.peg.4294	0	1	0	0	0	0
fig|536231.75.peg.4295	0	0	0	0	0	0
fig|536231.75.peg.4296	40398.416	24676.347	16534.667	28717	28299	44828
fig|536231.75.peg.4297	0	0	0	17	0	0
fig|536231.75.peg.4298	2	0	6	0	1	14
fig|536231.75.peg.4299	9635.669	8054.127	6143.88	3176	2767	3941.328
fig|536231.75.peg.4300	6954.498	6527	6045.574	3177	3100	3884
fig|536231.75.peg.4301	24	45	31	0	0	17
fig|536231.75.peg.4302	49	55	137	59	74	49
fig|536231.75.peg.4303	0	0	0	0	0	3
fig|536231.75.peg.4304	176	117	50	409	398	379
fig|536231.75.peg.4305	90	111	69	92	158	108
fig|536231.75.peg.4306	801	701	429	389	516	878
fig|536231.75.peg.4307	975	876	459	637	870	1098
fig|536231.75.peg.4308	797	866	543	388	483	612
fig|536231.75.peg.4309	1564	1411	813	1023	1082	1579
fig|536231.75.peg.4310	7	3	0	0	0	5
fig|536231.75.peg.4311	3	8	0	28	12	20
fig|536231.75.peg.4312	35	39	4	117	23	98
fig|536231.75.peg.4313	845.184	852.313	512.667	63	80	171.866
fig|536231.75.peg.4314	711	649	451	903	727	1349
fig|536231.75.peg.4315	0	0	0	18	0	3
fig|536231.75.peg.4316	0	0	0	9	14	0
fig|536231.75.peg.4317	0	0	0	0	0	2
fig|536231.75.peg.4318	2971	2485	853	12	0	13
fig|536231.75.peg.4319	33160.283	34054.794	18948	5554	6059	10442
fig|536231.75.peg.4320	63	48	40	28	22	49
fig|536231.75.peg.4321	51	42	43	18	0	35
fig|536231.75.peg.4322	2859.82	2696.525	1536	340	312	587
fig|536231.75.peg.4323	670.18	646.475	225	124	66.053	69
fig|536231.75.peg.4324	7	11	1	0	0	0
fig|536231.75.peg.4325	4650.018	6010	1866	1038	1261.947	2058
fig|536231.75.peg.4326	8176.076	9433.669	5454.902	1422	1432	2506
fig|536231.75.peg.4327	2774	3511.679	988	289	245	667
fig|536231.75.peg.4328	2065	2644.576	1431	715	633	1162
fig|536231.75.peg.4329	8805.374	10724	4815	963	904	1764
