patricID	ri_t04_A	ri_t04_B	ri_t04_C	ri_t12_A	ri_t12_B	ri_t12_C
fig|536231.75.peg.3792	1	0	0	0	5	0
fig|536231.75.peg.3793	51903.15	34449.087	35834.135	7062.641	11181.169	7631.027
fig|536231.75.peg.3794	950.601	913	721.426	851	669.169	621
fig|536231.75.peg.3795	17	19	9	0	3	0
fig|536231.75.peg.3796	12	5	0	2	0	0
fig|536231.75.peg.3797	0	3	4	0	0	0
fig|536231.75.peg.3798	83	51	26	29	23	28
fig|536231.75.peg.3799	137	184	55	92	41	63
fig|536231.75.peg.3800	2078	1751	991	3988	1965	4237
fig|536231.75.peg.3801	577	392	192	952	479	797
fig|536231.75.peg.3802	737	450	341	1302	583.003	749
fig|536231.75.peg.3803	1389	1255	639	1412	1053	1478
fig|536231.75.peg.3804	0	0	0	0	0	0
fig|536231.75.peg.3805	179	242	143	247	142	162
fig|536231.75.peg.3806	3085.376	2054	1412	6938	3718	3632
fig|536231.75.peg.3807	734.762	620.036	390	2021.893	1228.876	1250.17
fig|536231.75.peg.3808	497.862	663.964	428	503.109	413.082	364.902
fig|536231.75.peg.3809	8	11	11	2	2	1
fig|536231.75.peg.3810	7051.52	11691.076	4636	2878.024	3955	3767.534
fig|536231.75.peg.3811	2	5	0	0	6	0
fig|536231.75.peg.3812	84	60	24	69	53	48
fig|536231.75.peg.3813	0	0	0	0	0	0
fig|536231.75.peg.3814	3	9	0	2	0	0
fig|536231.75.peg.3815	49	25	0	62	16	13
fig|536231.75.peg.3816	124	171	13	90	54	33
fig|536231.75.peg.3817	17	3	6	1	1	8
fig|536231.75.peg.3818	520.007	766	264	659	284	374
fig|536231.75.peg.3819	550106.269	431613.172	336387.039	299692.236	312918.764	233098.914
fig|536231.75.peg.3820	312068.416	213661.21	146926.338	228730.72	224656.769	171385.845
fig|536231.75.peg.3821	38967.334	28997.087	15363.662	31140.559	34079.106	20411.243
fig|536231.75.peg.3822	71748.181	48544.662	33269	65362.26	53298.87	41340.71
fig|536231.75.peg.3823	1	3	0	0	0	0
fig|536231.75.peg.3824	127011.736	97030.085	71440	114945.56	100743.657	74105.878
fig|536231.75.peg.3825	101314.217	71806.818	46135.021	78893.543	59255.342	50268
fig|536231.75.peg.3826	21809.64	30551.756	17074.698	4115.709	10716.269	9052
fig|536231.75.peg.3827	76481.575	57253.438	41759.302	44314.857	45934.322	29073
fig|536231.75.peg.3828	71173.722	66801.128	49858	45543.022	41415.73	36596
fig|536231.75.peg.3829	30212.9	22936.74	14446.308	21228.618	18539.265	12464.233
fig|536231.75.peg.3830	47774.198	29654.683	25502.097	34843.902	31490.51	32490.098
fig|536231.75.peg.3831	14828.239	12109.365	10418.13	8447.072	8996.755	6268.849
fig|536231.75.peg.3832	4908.264	4781.134	4252	3396.885	2813.514	2089.819
fig|536231.75.peg.3833	4998.487	3682	2726	14521.095	6906	7600
fig|536231.75.peg.3834	885.008	816	421	729	565.529	670
fig|536231.75.peg.3835	1591	1141	799	1526	1143	993
fig|536231.75.peg.3836	1633	1334	697	1482	1260	1512
fig|536231.75.peg.3837	1042.016	866	432	1076	910	920
fig|536231.75.peg.3838	1885.001	1314	592	2020.138	1651	1317
fig|536231.75.peg.3839	5774.002	5365.011	4114	2388	2671.446	3281
fig|536231.75.peg.3840	310	359	109	761	354	396
fig|536231.75.peg.3841	420	428	129	1082	571	567
fig|536231.75.peg.3842	1397.001	1222	438	3139	1594	1632
fig|536231.75.peg.3843	3513.194	4101.001	1867	5856	4059.082	8229
fig|536231.75.peg.3844	9716	13789	2782	19828	15601	12688
fig|536231.75.peg.3845	3881	3160	1685	13054	5584.019	6006
fig|536231.75.peg.3846	1534	1344	461	6710.047	2953	3382
fig|536231.75.peg.3847	2294.411	2078	911	10343	4042	6416
fig|536231.75.peg.3848	974	1132.026	404	867	688	561
fig|536231.75.peg.3849	848	700	310	1053	846	534
fig|536231.75.peg.3851	27	28	4	13.083	16	1
fig|536231.75.peg.3852	1561	1929	1030	2833	2331	2167
fig|536231.75.peg.3853	2347	2294	640	4217	2729.214	3074
fig|536231.75.peg.3854	171	202	87	478	281	151
fig|536231.75.peg.3855	875	998	370	1841	1164	1534
fig|536231.75.peg.3856	1823.025	1881	588	3402	2335	2054
fig|536231.75.peg.3857	1689.006	1254.046	548	3764.383	2285.131	1924
fig|536231.75.peg.3858	432.17	408.145	67	956.293	707	557
fig|536231.75.peg.3859	261.664	326.855	107	456.323	420	554
fig|536231.75.peg.3860	75.336	63	31	76	76	117
fig|536231.75.peg.3861	2097	2445	781	4984.354	3497	3095
fig|536231.75.peg.3862	3350.014	2544	1279	9696	5649	4156
fig|536231.75.peg.3863	4464.257	4410.044	1659	7138.315	5586	3211
fig|536231.75.peg.3864	17430.679	34588.341	7433	10979.685	21943.792	4699
fig|536231.75.peg.3865	886	1060	710	1378	1021	1052
fig|536231.75.peg.3866	2008	1856	782	7752	3412	4604.015
fig|536231.75.peg.3867	1128	946	639	3701	1761.004	2526.147
fig|536231.75.peg.3868	1334.23	997	552	7182.074	3009.505	4213
fig|536231.75.peg.3869	2355	1996	1181	13916.606	5506	7982
fig|536231.75.peg.3870	354	463	104	2020.656	899	895
fig|536231.75.peg.3871	1641.001	1717.487	983	4836	2259	3933
fig|536231.75.peg.3872	1575	1488	630	8826.12	3451	4845
fig|536231.75.peg.3873	2166.118	2107	872	10144	4326	5572
fig|536231.75.peg.3874	2528	2333	678	11422.847	4747	7117
fig|536231.75.peg.3875	2067	1434	1180	8627.185	4149	5896.379
fig|536231.75.peg.3876	2831	2497	864	11787.951	5811	5729
fig|536231.75.peg.3877	9093.851	7011	3977	46429.395	19077	23217
fig|536231.75.peg.3878	7622.577	7575	3025	29952.561	13809.667	14920
fig|536231.75.peg.3879	2070	2805.057	1579	1942	1371	1656
fig|536231.75.peg.3880	534	364	321	849	543	828
fig|536231.75.peg.3881	3699.296	3488.623	1499	10023.253	6113.096	5792.263
fig|536231.75.peg.3882	542.562	585.055	172.666	1478.053	777.595	817.613
fig|536231.75.peg.3883	299743.739	321589.173	219083.205	1152101.592	648070.534	708055.222
fig|536231.75.peg.3884	3543	3911	3194	8870.999	5950	7362
fig|536231.75.peg.3885	1534	1550	406	2931.988	1921	1849.503
fig|536231.75.peg.3887	54035.498	49060.203	24586	422792.016	153255.854	196166.607
fig|536231.75.peg.3888	1967.577	1546.885	550	8803.285	4320.832	4059.322
fig|536231.75.peg.3889	611.94	596.51	406.375	2513.653	1160.583	1087.98
fig|536231.75.peg.3890	4640.326	3603.468	2301.625	21383.134	11187.274	9860.852
fig|536231.75.peg.3891	40163.063	35035	20876	130502.425	73169.547	77633
fig|536231.75.peg.3892	26617.32	21565.605	12138	119768.141	58573.601	56318
fig|536231.75.peg.3893	34129.839	25685.912	15654.002	139851.026	73405.556	66308.167
fig|536231.75.peg.3894	13699.653	9507.461	3748	50177.533	31833.083	24229.625
fig|536231.75.peg.3895	4819.806	4224.539	1362	16384.764	13171.732	10836.375
fig|536231.75.peg.3896	1578	1051.122	732	1765	1260	1239
fig|536231.75.peg.3897	2117	1405	952	3509	2301	2746
fig|536231.75.peg.3898	3002.251	4308	2946	1781	2267.735	1661
fig|536231.75.peg.3899	124	62	68	207	284	177
fig|536231.75.peg.3900	644	393	239	575	375	268
fig|536231.75.peg.3901	3315.697	2502.793	2242	10118.4	10622.432	7275.236
fig|536231.75.peg.3902	1428.304	1037.207	580	5464.6	4898.568	3700.764
fig|536231.75.peg.3903	379	283	160	11902.628	15290	19648.92
fig|536231.75.peg.3904	1	4	10	155	284	195
fig|536231.75.peg.3905	430.23	250	192	12723	16683	10915
fig|536231.75.peg.3906	187	122	46	10043	11101.051	5783
fig|536231.75.peg.3907	12662.001	9487	8015	6867	9210.062	6982
fig|536231.75.peg.3908	4	14	6	4	0	6
fig|536231.75.peg.3909	19687.756	13691.549	9289	29509.42	14296	22340
fig|536231.75.peg.3910	3219	2535	1241	2335	1328	1427
fig|536231.75.peg.3911	1587	1451	669	947	865	462
fig|536231.75.peg.3912	3908.684	3436	1127	895	1313	742
fig|536231.75.peg.3913	46765.159	39018.803	21301.371	455	417	289
fig|536231.75.peg.3914	28288.429	26731.319	20536	263	254	279
fig|536231.75.peg.3915	2624	2087	1465	1689	1828	1344
fig|536231.75.peg.3916	2959	2235	1088	2451	1889	1541
fig|536231.75.peg.3917	1811.001	1425	1012	1609	1151	1344
fig|536231.75.peg.3918	1469.111	1203	863	1363	1096	1505
fig|536231.75.peg.3919	2655	3445	2011	2498	2289	5545
fig|536231.75.peg.3920	19604.166	24691.997	7817	21533.936	22190.654	27171
fig|536231.75.peg.3921	10385.9	14079.902	13401	3420	5086	5310
fig|536231.75.peg.3922	10770	7922	4754	28730.6	12818.542	26728
fig|536231.75.peg.3923	2770	2109	999	1534	1599.029	913
fig|536231.75.peg.3924	59	36	59	25	32	39
fig|536231.75.peg.3925	3505	2443	1191	1093	1647	713
fig|536231.75.peg.3926	4345.02	3005	2081	2451	2242	2145
fig|536231.75.peg.3927	9670	6630	5449	6005	5719	5866.028
fig|536231.75.peg.3928	15181.967	12774	5654	16411.006	10286	25834
fig|536231.75.peg.3929	1	1	1	0	0	0
fig|536231.75.peg.3930	7105.409	5231	3901	2998	1856	2409
fig|536231.75.peg.3931	8556.017	5676.355	3801	3927	2156	2967
fig|536231.75.peg.3932	6204	4618	3247	3092	1738.066	3819
fig|536231.75.peg.3933	5937.025	4289	3373	3374	1830	4238
fig|536231.75.peg.3934	41	37.971	27	18.983	5	20
fig|536231.75.peg.3935	36228.556	29082.09	18039	24922.467	13004	24925
fig|536231.75.peg.3936	6585.615	4877.097	2570	6151	3507	4458
fig|536231.75.peg.3937	7662.312	5155	3438	8716	4422	5852
fig|536231.75.peg.3938	3760.033	2997	1793	4093	2309	2715
fig|536231.75.peg.3939	4508	3273	1249	5395	2692.017	3546
fig|536231.75.peg.3940	7667.227	4963	3228	8046	3954.548	5673
fig|536231.75.peg.3941	11879.126	8719	5092	12646.008	5913	14257
fig|536231.75.peg.3942	1142	1136	675	422	553	636
fig|536231.75.peg.3943	3289.085	1952	1215	2255.007	1919	1841
fig|536231.75.peg.3944	1398.001	998.014	626	992	871	869
fig|536231.75.peg.3945	328.999	208	108	252.149	171	158
fig|536231.75.peg.3946	1747.154	1674	1001	2031	1511	1092
fig|536231.75.peg.3947	196	194	41	309	232	161
fig|536231.75.peg.3948	555.348	455.736	223.648	1011	657	804.828
fig|536231.75.peg.3949	0	0	0	0	0	0
fig|536231.75.peg.3950	0	0	0	0	0	0
fig|536231.75.peg.3951	744.813	566.264	433.352	1740	1080.089	1013.172
fig|536231.75.peg.3952	221	233	121	888	517	477
fig|536231.75.peg.3953	334.159	341	100	1261	734	641
fig|536231.75.peg.3954	2072	1981	975	15946.356	6770	7490
fig|536231.75.peg.3955	3	6	4	12	1	3
fig|536231.75.peg.3956	99	165	49	71	86	37
fig|536231.75.peg.3957	83	48.467	17	44	31	47
fig|536231.75.peg.3958	742	550.533	264	747	371	1066
fig|536231.75.peg.3959	2139	1626	1176	1468	737	1955
fig|536231.75.peg.3960	30	32	13	23	11	40
fig|536231.75.peg.3961	33	17	6	22	15	23
fig|536231.75.peg.3962	0	0	0	0	0	0
fig|536231.75.peg.3963	123	98	49	124	75	94
fig|536231.75.peg.3964	126	88	51	105	64	87
fig|536231.75.peg.3965	20	14	6	28	19	42
fig|536231.75.peg.3966	0	0	0	3	0	0
fig|536231.75.peg.3967	845.184	1053.889	512.667	0	418.333	228.873
fig|536231.75.peg.3968	1801	2598	1006	494	1269	164
fig|536231.75.peg.3969	0	0	0	0	1	0
fig|536231.75.peg.3970	326	200	120	387	182	241
fig|536231.75.peg.3971	59	64	42	72	50	56
fig|536231.75.peg.3972	96	137	62	117	85	91
fig|536231.75.peg.3973	436	585	206	118	118	225
fig|536231.75.peg.3974	0	0	0	0	0	0
fig|536231.75.peg.3975	2830.043	3006.016	1171	2392	1604	1230
fig|536231.75.peg.3976	905.26	812	496	502	547	703
fig|536231.75.peg.3977	1095.045	930	392	1419	1128	915
fig|536231.75.peg.3978	1244.048	1306	349	1308	1178	697
fig|536231.75.peg.3979	473	401	216	732	645	452
fig|536231.75.peg.3980	1114	882	470	1438	1062	1071
fig|536231.75.peg.3981	1483.289	1276	570	1688	1364	1254
fig|536231.75.peg.3982	528.711	462	192	497	426	387
fig|536231.75.peg.3983	7165	8113.065	1104	1837	2286.145	2184
fig|536231.75.peg.3984	15455.305	11868	6199	17885.185	12054	17061
fig|536231.75.peg.3985	6770.062	6662.041	3805	8113.007	6050	7243
fig|536231.75.peg.3986	40.325	41.984	17	29	21	15
fig|536231.75.peg.3987	0	0	5	3	0	0
fig|536231.75.peg.3988	566	420	235	750	511	572
fig|536231.75.peg.3989	1215.002	954	508	2109	1321	1401
fig|536231.75.peg.3990	976	743	308	1758	1088	795
fig|536231.75.peg.3991	1468	1326.006	493	1700.022	1613	1180
fig|536231.75.peg.3992	1684.093	1929	608	1857.003	4169.371	1062
fig|536231.75.peg.3993	348.815	338	140	428.156	545	219
fig|536231.75.peg.3994	1390	1292	587	2184.841	3159	754
fig|536231.75.peg.3995	4276.011	4374.999	1618	6554	3281	6626
fig|536231.75.peg.3996	29686.18	31475.835	9838	7829.271	11094	8044
fig|536231.75.peg.3997	418.9	476	194	264	253	172
fig|536231.75.peg.3998	39.354	32	9	3	21	6
fig|536231.75.peg.3999	155.235	184	55	68	88	69
fig|536231.75.peg.4000	174.732	193	63	162	135.001	63
fig|536231.75.peg.4001	769.877	450.292	249.196	313	401.999	138
fig|536231.75.peg.4002	801.462	521.105	101.804	533	503	243
fig|536231.75.peg.4003	4537.558	4235.603	1454	1778.001	2100	1039
fig|536231.75.peg.4004	22193.158	16486	12797	4786	7409	3349
fig|536231.75.peg.4005	6187.197	5241	2886	3125	4023	1736
fig|536231.75.peg.4006	7525.288	4968.784	3007	2728	3073.46	1608
fig|536231.75.peg.4007	961	457.216	360	683	667	297
fig|536231.75.peg.4008	47	14	14	33	15	15
fig|536231.75.peg.4009	85152.619	73211.887	42643	84824.568	64482.003	66724.005
fig|536231.75.peg.4010	22.045	18.772	3.908	12.23	14.074	10.223
fig|536231.75.peg.4013	1.009	2.049	0	0	0	6.217
fig|536231.75.peg.4014	7	4	3	6	3	0
fig|536231.75.peg.4015	1455	2724.485	1329	549	1072	1378
fig|536231.75.peg.4016	39959.89	26436.233	19664.449	25635.901	23554.845	20284.177
fig|536231.75.peg.4017	2032.497	1679.108	547.551	1285.099	1262.155	941.823
fig|536231.75.peg.4018	230	223	96	110	218	72
fig|536231.75.peg.4019	2741	1786	1146	1824	1693.936	1133
fig|536231.75.peg.4020	8976.598	6472.795	4274	8036.458	7344.492	6819.024
fig|536231.75.peg.4021	1364.895	1121.204	455	1564.542	1428.843	1044.976
fig|536231.75.peg.4022	8815.56	6134.406	2856	9794	8120.736	5817
fig|536231.75.peg.4023	8865	5267.017	3347	10385	7562.376	6417
fig|536231.75.peg.4024	31445.581	24132.92	12976	29009	24287.485	26461
fig|536231.75.peg.4025	2126	1628	958	3671	2354	3258
fig|536231.75.peg.4026	117821.903	70673.047	58205	75892.702	72231.2	51458.833
fig|536231.75.peg.4027	3583	2714.023	1996	6136.031	2254	4671
fig|536231.75.peg.4028	5206.181	3990.457	2451	6088	4058	4208
fig|536231.75.peg.4029	3598.005	2429	1700	4320.235	3004.756	3171.391
fig|536231.75.peg.4030	1020.995	750	331	766.765	642.244	600
fig|536231.75.peg.4031	3085	2411	1791	20602	7209.149	8567
fig|536231.75.peg.4032	2796.005	1957	1014	2528	2157	1617
fig|536231.75.peg.4033	803	529	328	386	312	352
fig|536231.75.peg.4034	1020	962	569	418	467	342
fig|536231.75.peg.4035	291.004	240	113	141	150	112
fig|536231.75.peg.4036	2441	2254.001	1403	558	611	502
fig|536231.75.peg.4037	3006	2293	1440	477	590	510
fig|536231.75.peg.4038	3753.087	2851	1239	665	758	391
fig|536231.75.peg.4039	190211.639	109218.898	84070.334	43523.046	99997.286	64698
fig|536231.75.peg.4040	0	0	7	0	1	0
fig|536231.75.peg.4041	279	267.016	104	128	94.012	59
fig|536231.75.peg.4042	4253	3220	1800	3509	2301	4609
fig|536231.75.peg.4043	30598.519	28077.469	4601	11520.137	13449.31	15322
fig|536231.75.peg.4044	6814.298	6941.418	2520	7466.863	5779.281	5677
fig|536231.75.peg.4045	5110	4466	2090	8564.685	6414.336	7973
fig|536231.75.peg.4046	157	114	57	28	52	29
fig|536231.75.peg.4047	6	10	0	3	3	1
fig|536231.75.peg.4048	9	21	7	2	2	3
fig|536231.75.peg.4049	70	45	46	9	25	3
fig|536231.75.peg.4050	261	232	88	55	96	40
fig|536231.75.peg.4051	0	0	0	0	0	0
fig|536231.75.peg.4052	92	105	40	17	50	13
fig|536231.75.peg.4053	216	116.003	55	33	60	6
fig|536231.75.peg.4054	478	446	193	76	140	45
fig|536231.75.peg.4055	632	496	153	167	291	78
fig|536231.75.peg.4056	617	598	235	132	347	62
fig|536231.75.peg.4057	57	65	10	72	45	39
fig|536231.75.peg.4058	1806.72	2401.578	719.239	8596.305	4556.415	5542.875
fig|536231.75.peg.4059	22039.171	17562.471	7874.761	118972.345	47861.069	68767.125
fig|536231.75.peg.4060	7761.985	19860.847	11861	7804.41	9677	7668
fig|536231.75.peg.4061	52913.132	45310.822	23915	185389.766	84749.825	88384
fig|536231.75.peg.4062	32386.329	42413.55	50711	4891	19902.135	5787
fig|536231.75.peg.4063	381.082	235	142	98	112.077	71
fig|536231.75.peg.4064	63	43	40	16	39	2
fig|536231.75.peg.4065	6110	3831	2489	7329	4650	9890.767
fig|536231.75.peg.4066	505	438	305	320	342	195
fig|536231.75.peg.4067	8788.524	7761.059	4254	46067.656	21410.461	29104.329
fig|536231.75.peg.4068	9223.045	7551.651	4730	10967	7642	6779.103
fig|536231.75.peg.4069	65264.327	51661.271	29010.49	24078.016	32682.416	22933
fig|536231.75.peg.4070	12247.281	11826.031	6479	23253	21875.78	21572
fig|536231.75.peg.4071	65647.659	42565.055	28654	117204.857	69109.85	54081.07
fig|536231.75.peg.4072	24100.505	18685.367	9280	53169	38702.048	20193
fig|536231.75.peg.4073	6022.552	4730.011	2041	13123.118	12371.584	4095
fig|536231.75.peg.4074	45407.657	34160.049	19413	67080.551	31872.113	39696.911
fig|536231.75.peg.4075	138	113	27	157.999	92	68
fig|536231.75.peg.4076	579	545	417	754.001	618	641
fig|536231.75.peg.4077	4942	3676	1845	7299	4921	6058
fig|536231.75.peg.4078	8482	7075	3360	11572	8803	12769
fig|536231.75.peg.4079	20300.611	14251	10377	20170.838	16964.051	13916
fig|536231.75.peg.4080	5181.34	3856	2593	3547	3031	3820
fig|536231.75.peg.4081	4734.635	3376	3101	4117	3193	5311
fig|536231.75.peg.4082	3020	2029	1340	3619	2364	4290
fig|536231.75.peg.4083	6184.104	3768	2835	3489.012	3112	3990.169
fig|536231.75.peg.4084	0	0	0	0	0	0
fig|536231.75.peg.4085	21081.901	15622	9912.314	41158.977	26476.061	41339
fig|536231.75.peg.4086	19652.115	15783.024	11497	32074.863	24223	33249
fig|536231.75.peg.4087	858	720.082	339	954	812	427
fig|536231.75.peg.4088	4163	4592	1268	4214.538	3910.1	2000
fig|536231.75.peg.4089	4742.527	4836	936	4960.351	4882	1808
fig|536231.75.peg.4090	35517.836	25148.94	20218	6558	10206.09	3650
fig|536231.75.peg.4091	2592.005	1756	880	2572	2146	1364
fig|536231.75.peg.4092	0	0	0	0	0	0
fig|536231.75.peg.4093	12598.772	9210.086	5173	783	1971.08	624
fig|536231.75.peg.4094	498.263	410.996	214	28	51	16
fig|536231.75.peg.4095	25938.373	19835	10628	1320.048	3322	939
fig|536231.75.peg.4096	0	0	0	0	0	0
fig|536231.75.peg.4097	6040.444	4993.032	1790	198	357	142
fig|536231.75.peg.4098	2937	3441	1023	60	79	32
fig|536231.75.peg.4099	1952	1777	437	870	836	695
fig|536231.75.peg.4102	9.087	14.848	0	1.322	9.807	0
fig|536231.75.peg.4103	710.623	630.587	352.467	516.465	389.499	295
fig|536231.75.peg.4104	636.416	519.413	414.227	654.535	539.501	358
fig|536231.75.peg.4105	4060.032	2941.061	1752	1373	3064.048	822
fig|536231.75.peg.4106	12455.295	8117.565	6630.785	16337.245	9935.858	12756.583
fig|536231.75.peg.4107	29347.858	17773.888	13915.215	39822.916	26776.142	29817.398
fig|536231.75.peg.4108	18829.075	12405.096	9765	24934	18019	20151
fig|536231.75.peg.4109	49161.035	30276.911	23737.629	59042.847	39529.762	44157.53
fig|536231.75.peg.4110	6542.501	5362	2660	8885	6121.072	7132
fig|536231.75.peg.4111	3633.375	2489.797	1163	4339.504	2964.223	3113.227
fig|536231.75.peg.4112	2670.09	1749.84	1249	3308.807	2420.46	2248.773
fig|536231.75.peg.4113	15332.96	10362.426	6974	25783.562	15582.39	15628.855
fig|536231.75.peg.4114	6884.297	4637.317	2496.235	7861.277	6651.731	3405.056
fig|536231.75.peg.4115	2065.141	2696.76	1535.765	2056.476	2026.495	1370.944
fig|536231.75.peg.4116	0	0	0	0	0	0
fig|536231.75.peg.4117	2950.94	2431.515	1220	1699	1954.706	1260
fig|536231.75.peg.4118	13932.881	10002.485	6815.496	6343	7036.294	5731
fig|536231.75.peg.4119	1516	1326	172	846	1045	434
fig|536231.75.peg.4120	9195	5004	2878	7297	8025	2939
fig|536231.75.peg.4121	13253.631	7574.001	5701	10339.057	8629	5860
fig|536231.75.peg.4122	2297.165	3839	2043	4935.023	4860	5192
fig|536231.75.peg.4123	3288.022	3202.025	1714	4265	2222.009	2876
fig|536231.75.peg.4124	0	0	0	0	0	0
fig|536231.75.peg.4125	439.058	585.057	295	375.564	325.634	314.667
fig|536231.75.peg.4126	700.944	575.943	296	685.436	585.366	470.333
fig|536231.75.peg.4127	1828	1578	1077	595	679.036	329
fig|536231.75.peg.4128	7091.024	5920.479	3168	10346	6786	8325
fig|536231.75.peg.4129	7466.831	5648.026	2563	10469	7312	6936
fig|536231.75.peg.4130	858	739	388	266	293	417
fig|536231.75.peg.4131	289	240	112	264	185	220
fig|536231.75.peg.4132	62	66	3	53	35	102
fig|536231.75.peg.4133	4	0	0	0	0	0
fig|536231.75.peg.4134	419	399	149	740.01	382.003	613
fig|536231.75.peg.4135	188	223	127	239	149	313
fig|536231.75.peg.4136	103	91	93	171	104	175
fig|536231.75.peg.4137	282	250	186	388	192	411
fig|536231.75.peg.4138	23	25	22	43	34	59
fig|536231.75.peg.4139	117	64	22	123	95	113
fig|536231.75.peg.4140	36.002	43	10	114	65	98
fig|536231.75.peg.4141	98	63	37	109	47	73
fig|536231.75.peg.4142	195	146	89	318	128	251
fig|536231.75.peg.4143	14002.613	11002.96	6806.029	9898.924	8128.492	5445
fig|536231.75.peg.4144	797	885	418	372	353	301
fig|536231.75.peg.4145	249	367	175	212	172	164
fig|536231.75.peg.4146	181.003	183	47	189	146	179
fig|536231.75.peg.4147	64	76	32	31	41	57
fig|536231.75.peg.4148	111.094	72	31	23	15	18
fig|536231.75.peg.4149	185	142	40	181	102	136
fig|536231.75.peg.4150	140	179	54	159	104	140
fig|536231.75.peg.4151	204	152	82	201	97	196
fig|536231.75.peg.4152	157	149	75	163	80	121
fig|536231.75.peg.4153	34	62.004	13	50	38	12
fig|536231.75.peg.4154	58	66	14	77	52	44
fig|536231.75.peg.4155	50	37	13	53	20	21
fig|536231.75.peg.4156	11	17	11	3	5	7
fig|536231.75.peg.4157	29	44	20	12	28	9
fig|536231.75.peg.4158	146	179	89	127	63	167
fig|536231.75.peg.4159	45	69	29	23	18	18
fig|536231.75.peg.4160	99	103	35	18	27	21
fig|536231.75.peg.4161	36	18	0	26	21	14
fig|536231.75.peg.4162	51	49	57	48	27	18
fig|536231.75.peg.4164	4811.776	3539.259	1840.971	3841.076	3262.973	2331
fig|536231.75.peg.4165	10338.01	8620	3671	8551.093	8370.122	4646
fig|536231.75.peg.4166	13195.525	8458.351	6167	9877.136	8588.693	5810.896
fig|536231.75.peg.4167	5279.845	5462.731	1852	3519.519	3974.639	2381.104
fig|536231.75.peg.4168	20719.74	14566.673	9499	21136.974	21766.392	14568
fig|536231.75.peg.4169	2212	1635.001	915	2580	2246	1869
