patricID	ri_t12_A	ri_t12_B	ri_t12_C	ri_t48_A	ri_t48_B	ri_t48_C
fig|536231.75.peg.2533	145.03	122	148	10	77	94
fig|536231.75.peg.2534	1464	903	853	1184	1295	1744
fig|536231.75.peg.2535	51	29	49	37	0	14
fig|536231.75.peg.2536	767	434	613	1568	1027	1851.377
fig|536231.75.peg.2537	54	39	62	10	25	35.623
fig|536231.75.peg.2538	2590.013	1370	2423	8086	6017	10077
fig|536231.75.peg.2539	1439	531	1278	1809	1431	2423
fig|536231.75.peg.2540	165	78	80	69	58	30
fig|536231.75.peg.2541	5	13	12	7	0	4
fig|536231.75.peg.2542	3381	3099	2368.343	5078	5057	8192
fig|536231.75.peg.2543	1147	1374	648	1159	1508	1878
fig|536231.75.peg.2544	852	1061	252	2581	1834	3199
fig|536231.75.peg.2545	26	10	18	3	23.338	57
fig|536231.75.peg.2546	80	42	50	70	55.662	184
fig|536231.75.peg.2547	84	92	94	77	40	91
fig|536231.75.peg.2548	33	82	68	28	23	55
fig|536231.75.peg.2551	27	23	15	16	12	44
fig|536231.75.peg.2552	47	66	105	62	141	117
fig|536231.75.peg.2553	19	8	17	39	34	38
fig|536231.75.peg.2554	21	3	13.003	519	441.739	609.087
fig|536231.75.peg.2555	1	1	0	58	25.261	23.28
fig|536231.75.peg.2556	10	7	11	526.996	626.082	672.808
fig|536231.75.peg.2557	18	17	16	2068.004	1777.918	2284.445
fig|536231.75.peg.2558	0	0	0	32	61	13.467
fig|536231.75.peg.2559	2	0	0	615	450.707	611.183
fig|536231.75.peg.2560	15	15	29	2001.327	1614.293	2741.5
fig|536231.75.peg.2561	13	0	9	133.673	154.477	361.317
fig|536231.75.peg.2562	28	24	44	3661	3156.523	4144
fig|536231.75.peg.2563	8	6	18	729	654	768
fig|536231.75.peg.2564	37	16	44	3633	4055	4949.482
fig|536231.75.peg.2565	11	6	3	55.116	172.451	137.063
fig|536231.75.peg.2566	0	4	7	691.884	590.549	841.456
fig|536231.75.peg.2567	60	40	62	3105	2822	3713.186
fig|536231.75.peg.2568	68	26	25	3654	3380	4478
fig|536231.75.peg.2569	24	16	12	2250	1864	2379
fig|536231.75.peg.2570	0	0	0	0	2.34	18
fig|536231.75.peg.2571	11	7	3	519	549.66	783
fig|536231.75.peg.2572	122	61	64	202.575	180	328
fig|536231.75.peg.2573	173	74	100	884.425	748	1278
fig|536231.75.peg.2574	6	3	4	28	63	43
fig|536231.75.peg.2575	78	150	98	154	53	262
fig|536231.75.peg.2576	37.962	61.384	5	0	0	0
fig|536231.75.peg.2577	3216.038	7760.769	999	457	622	793
fig|536231.75.peg.2578	80.738	46.054	57	3785.459	3385.114	4475.91
fig|536231.75.peg.2579	21.262	34.946	16	2944.541	2455.886	3016.102
fig|536231.75.peg.2580	1	0	3	476	294	323.988
fig|536231.75.peg.2581	36003.625	19743.918	16340.997	26304.161	25021	32063.913
fig|536231.75.peg.2582	1162	1585.382	1188	39	18	17
fig|536231.75.peg.2583	3	1	4	0	0	15
fig|536231.75.peg.2584	2	6	10	7.711	7	7
fig|536231.75.peg.2585	0	0	0	7.289	0	0
fig|536231.75.peg.2586	0	2	0	0	14	0
fig|536231.75.peg.2587	0	0	0	19	7	13
fig|536231.75.peg.2588	5	5	2	0	0	8
fig|536231.75.peg.2589	316.535	569.58	723.68	53	34	56.613
fig|536231.75.peg.2590	15	3.279	10	0	19	2
fig|536231.75.peg.2591	1244	2715.951	2240.864	152.995	190	409.999
fig|536231.75.peg.2592	161628.49	125002.466	134073.614	111043.385	87183.418	164539
fig|536231.75.peg.2593	180	87	93	0	15	46
fig|536231.75.peg.2594	112161.005	76912.292	58592.614	39443	38922	53388.728
fig|536231.75.peg.2595	141908.085	106170.27	114594.941	62984	66380.229	102956
fig|536231.75.peg.2596	145636.384	123118.738	116623.273	37855.227	41324.592	54545.209
fig|536231.75.peg.2597	58874.327	43911.806	27267.092	29717.41	24112.357	41421.777
fig|536231.75.peg.2598	1661	1577	2025	54	104	101
fig|536231.75.peg.2599	87950.883	124462.393	68135	10645	8107	12820
fig|536231.75.peg.2600	4641	4866	3664	1153	1054	1539
fig|536231.75.peg.2601	1928	1644	998	346	522	713
fig|536231.75.peg.2602	7.252	41.761	45.56	19.928	41.868	15.684
fig|536231.75.peg.2603	8	7	0	0	0	0
fig|536231.75.peg.2604	66.995	37.291	62.105	13	21	5
fig|536231.75.peg.2605	21.403	39.318	32.349	0	4	3
fig|536231.75.peg.2606	542	1183	388	8	58	33
fig|536231.75.peg.2607	123	120	79	38	37	37
fig|536231.75.peg.2608	68	45	22	26	29	30
fig|536231.75.peg.2609	43	46	11	19	57	93
fig|536231.75.peg.2610	167	140	69	156	152	238
fig|536231.75.peg.2611	63	77.002	56	42	16	27
fig|536231.75.peg.2612	1	9	9	13	0	9
fig|536231.75.peg.2613	250.259	198.303	149.309	12.344	59.169	69.386
fig|536231.75.peg.2614	673.741	532.697	318.691	138.656	110.831	155.614
fig|536231.75.peg.2615	635	615	300	113	218	335
fig|536231.75.peg.2616	2419	2297	1392	2074	1764	2658
fig|536231.75.peg.2617	3543	6145.913	3536.737	651	625	1144
fig|536231.75.peg.2618	202	149.087	46	206	109	208
fig|536231.75.peg.2619	551	485.133	239.009	444.981	347.102	595.001
fig|536231.75.peg.2620	181	190.867	103.991	239.019	124.898	238.999
fig|536231.75.peg.2621	0	0	0	0	0	0
fig|536231.75.peg.2622	251	421	176.386	9	0	52.512
fig|536231.75.peg.2623	22	75	41.614	0	0	0
fig|536231.75.peg.2624	77	192	179	44.485	8.103	39.488
fig|536231.75.peg.2625	838	988.704	1057	274.515	312.9	429.097
fig|536231.75.peg.2626	0	0	0	15	0	7
fig|536231.75.peg.2627	132.831	418.333	545.757	0	0	0
fig|536231.75.peg.2628	7	5	7	6	7	17
fig|536231.75.peg.2629	0	0	0	6	1	0
fig|536231.75.peg.2630	0	0	0	10	0	0
fig|536231.75.peg.2631	0	0	0	0	0	2
fig|536231.75.peg.2632	93	87	68	258	373	340
fig|536231.75.peg.2633	20	18	6	5	56	26
fig|536231.75.peg.2634	0	2	1	13	0	6
fig|536231.75.peg.2635	0	6	0	0	0	0
fig|536231.75.peg.2636	0	4	4	0	34	5
fig|536231.75.peg.2637	1	11	4	22	33	20
fig|536231.75.peg.2638	7	1	3	24	22	31
fig|536231.75.peg.2641	0	0	3	0	0	4
fig|536231.75.peg.2642	11514.257	4927.101	3878.801	2351.081	3601.718	6711.575
fig|536231.75.peg.2643	23211.743	8862.911	6486.199	25607.919	24502.282	41164.425
fig|536231.75.peg.2644	0	0	0	2	0	0
fig|536231.75.peg.2645	0	0	0	7	0	0
fig|536231.75.peg.2646	0	1	0	9	15	6
fig|536231.75.peg.2647	0	0	0	0	16	0
fig|536231.75.peg.2648	16730.005	26420.979	14608	524	324	691
fig|536231.75.peg.2649	6	13	21	6	58	27
fig|536231.75.peg.2650	0	4	0	23	18	70
fig|536231.75.peg.2651	0	0	0	2	0	0
fig|536231.75.peg.2652	0	0	6	0	34	8
fig|536231.75.peg.2653	1	7	6	26	3	22
fig|536231.75.peg.2654	0	0	0	0	17.79	8
fig|536231.75.peg.2655	0	0	0	0	25.21	6
fig|536231.75.peg.2656	0	0	0	0	0	0
fig|536231.75.peg.2657	3	3	1	0	37	1
fig|536231.75.peg.2658	2	7	0	25	0	10
fig|536231.75.peg.2659	0	0	0	0	0	0
fig|536231.75.peg.2660	15	3	2	15	4	12
fig|536231.75.peg.2663	0	0	0	16	0	11
fig|536231.75.peg.2664	5	8	6	222.536	213	178
fig|536231.75.peg.2665	7	2	0	27.519	44	8.006
fig|536231.75.peg.2666	1772.609	4098	1775	16	12	23
fig|536231.75.peg.2667	14.562	15.126	16.261	57.025	37.209	53.734
fig|536231.75.peg.2668	264.926	196	114	189.436	23	175.359
fig|536231.75.peg.2669	496	961	388	57	24	95
fig|536231.75.peg.2670	375	331	121	446	293	406
fig|536231.75.peg.2671	530	711	145	108	163	155
fig|536231.75.peg.2672	1514	2122	387	111	120	163
fig|536231.75.peg.2673	0	0	0	0	0	0
fig|536231.75.peg.2674	0	9	6	7	0	0
fig|536231.75.peg.2675	0	0	0	0	0	0
fig|536231.75.peg.2676	1	5	0	0	18	0
fig|536231.75.peg.2677	10	64	23	8	0	23
fig|536231.75.peg.2678	2	3	1	7	12	29
fig|536231.75.peg.2679	0	0	0	0	0	12
fig|536231.75.peg.2680	950.465	1493.42	1043.46	0	0	27.387
fig|536231.75.peg.2681	3	7.721	14	32	23	12
fig|536231.75.peg.2682	164	68.049	79.136	38.005	17	102.001
fig|536231.75.peg.2683	23	15.623	49	9	0	21
fig|536231.75.peg.2684	2697	1549.377	3625	608	1154	1780
fig|536231.75.peg.2685	9605	3180	8948	5668	5377	7134.175
fig|536231.75.peg.2686	22	20	17	25	0	5
fig|536231.75.peg.2687	2969	2178	5595	478	748	1160
fig|536231.75.peg.2688	648	328	1031	2	65	72
fig|536231.75.peg.2689	2	0	0	0	0	0
fig|536231.75.peg.2690	3261	4471.711	3306	550	457	857
fig|536231.75.peg.2691	1073	843	918	98	110	436
fig|536231.75.peg.2692	1118.254	899.489	1438.081	111.398	199.468	527.997
fig|536231.75.peg.2693	1110.328	908.862	1839.081	193.204	240.006	459.211
fig|536231.75.peg.2694	9988.552	12452.324	11208.945	11976.852	10460	21769.905
fig|536231.75.peg.2695	1135	776.034	667	289	311	466
fig|536231.75.peg.2698	143.778	181	218.133	93.822	41	75.123
fig|536231.75.peg.2699	878.585	877	932.855	66.178	96.264	182.877
fig|536231.75.peg.2700	0	0	0	0	0	0
fig|536231.75.peg.2701	20.748	13.239	19.44	54.072	16.132	14.316
fig|536231.75.peg.2702	11	5	6	21	0	4
fig|536231.75.peg.2703	45.005	20.709	14.895	7	5	64
fig|536231.75.peg.2704	22.597	45.682	20.651	10	0	8
fig|536231.75.peg.2706	923	1390	778	63	89	74
fig|536231.75.peg.2707	6058	3616	4903.544	1742	2188	3570.014
fig|536231.75.peg.2708	3723	2648.225	2298.028	1229.268	1273.211	1564.923
fig|536231.75.peg.2709	1749	1069.775	3091.972	796.732	860.789	1171.077
fig|536231.75.peg.2710	5151.724	1880	6327	927	1199	2119
fig|536231.75.peg.2711	5697.001	2000	6500.057	1516	1832	2220
fig|536231.75.peg.2712	2998	2572	2956	352	630	2260
fig|536231.75.peg.2713	1562	511	1009	396	545	1458
fig|536231.75.peg.2714	47	12	102	0	0	0
fig|536231.75.peg.2715	2	6.296	0	4	2	6.903
fig|536231.75.peg.2716	6405	9017	9645	938	825	1360
fig|536231.75.peg.2717	5350.616	3631.664	3063.028	2077.494	2060.429	2869.033
fig|536231.75.peg.2718	650.162	482.975	264	292.506	210.927	372.967
fig|536231.75.peg.2719	2206.222	1632.389	1325	747	650.644	1262
fig|536231.75.peg.2720	7257	6287	10576	1433	1437	2726
fig|536231.75.peg.2721	11495	10404.667	8994	3433	2901	4827
fig|536231.75.peg.2722	784	851	495	288	334	514
fig|536231.75.peg.2723	1865	2442	1401.112	885	1085	1236
fig|536231.75.peg.2724	10628.72	13107	4974	5314	4817	8005
fig|536231.75.peg.2725	6	5	6	0	6	0
fig|536231.75.peg.2726	0	0	10	0	17	1
fig|536231.75.peg.2727	0	0	0	0	0	3
fig|536231.75.peg.2728	0	0	0	0	0	1
fig|536231.75.peg.2729	6	0	0	0	14	10
fig|536231.75.peg.2732	152	175	75	218	264	147
fig|536231.75.peg.2733	168	217	63	262	175	236
fig|536231.75.peg.2736	193	278	163	94	135	89
fig|536231.75.peg.2737	5	15	4	0	0	0
fig|536231.75.peg.2738	0	4	0	0	0	8
fig|536231.75.peg.2739	141	148	112	94	72	137
fig|536231.75.peg.2740	5	21	3	0	0	0
fig|536231.75.peg.2743	51	40	10	33	50	58
fig|536231.75.peg.2744	34455.753	66112.956	7369	388	286	567
fig|536231.75.peg.2745	3	9	4	22	22	4
fig|536231.75.peg.2748	3	7	14	18	28	23
fig|536231.75.peg.2749	0	0	0	0	0	0
fig|536231.75.peg.2750	5	0	0	0	23	39
fig|536231.75.peg.2751	1	0	4	6	0	34
fig|536231.75.peg.2752	0	4	1	28	13.858	23
fig|536231.75.peg.2753	0	0	1	6	8.142	18
fig|536231.75.peg.2754	9104	13390	5468	56	23	163
fig|536231.75.peg.2755	1	14	8	0	28	21
fig|536231.75.peg.2756	1	5	10	40	61	64
fig|536231.75.peg.2757	0	1	0	6	28	0
fig|536231.75.peg.2758	0	0	1	1	9	19
fig|536231.75.peg.2759	9	4	6	40	57	71
fig|536231.75.peg.2760	0	0	6	0	15.01	1
fig|536231.75.peg.2761	22	3	0	11	11.99	26
fig|536231.75.peg.2762	24	24	18	54	62	83
fig|536231.75.peg.2763	16	9	5	47	0	43
fig|536231.75.peg.2764	0	0	0	0	0	0
fig|536231.75.peg.2765	2	1	5	103	26	62
fig|536231.75.peg.2766	0	0	0	0	0	19
fig|536231.75.peg.2767	36	6	14	6	40	4
fig|536231.75.peg.2768	10	0	1	11	12	6
fig|536231.75.peg.2769	0	0	0	0	0	0
fig|536231.75.peg.2770	44	63	28	0	0	0
fig|536231.75.peg.2771	0	0	0	0	0	0
fig|536231.75.peg.2772	0	0	4	0	23	28
fig|536231.75.peg.2774	74.002	82.003	87.206	287	316	552
fig|536231.75.peg.2775	12	6	0	15	46	6
fig|536231.75.peg.2776	2	0	0	8	0	3
fig|536231.75.peg.2777	0	0	0	7	0	12
fig|536231.75.peg.2778	710	553	547	265	272	331
fig|536231.75.peg.2779	4796.112	4948	6975	1046	1312	1460
fig|536231.75.peg.2780	140	90	76	224	361	449
fig|536231.75.peg.2781	534.757	488.776	418.811	1180	987	2301.591
fig|536231.75.peg.2782	2	3	1	0	0	7
fig|536231.75.peg.2783	0	0	0	0	0	16
fig|536231.75.peg.2784	2389	5227.232	2144.492	132	91	229
fig|536231.75.peg.2785	9105.894	12035.088	5318.522	163.134	174	327.211
fig|536231.75.peg.2786	1038.76	1429.947	1826.985	49.866	56	100.789
fig|536231.75.peg.2787	8	18	13	0	13	2
fig|536231.75.peg.2788	23	22	39	29	59	37
fig|536231.75.peg.2789	44	46	11	41	0	36
fig|536231.75.peg.2790	51	34	21	49	41	44
fig|536231.75.peg.2791	0	1	0	0	0	3
fig|536231.75.peg.2792	37	45	2	9	10	8
fig|536231.75.peg.2793	354500.191	302024.798	237705.659	333503.048	335276	477431.807
fig|536231.75.peg.2794	3288	2754	1361	1493	1854	2730
fig|536231.75.peg.2795	1486	1520	431	515	765	1025
fig|536231.75.peg.2796	5	3	0	0	0	0
fig|536231.75.peg.2797	254120.455	166245.622	111054.194	150946	122426	174711
fig|536231.75.peg.2798	2595	2195	2152	4678	5188	7997
fig|536231.75.peg.2799	1068	1317	806	1205	915	1574
fig|536231.75.peg.2800	27524.029	19588	18212	17241	19097	30030
fig|536231.75.peg.2801	25732	20638.96	20003	11280	9548	16010
fig|536231.75.peg.2802	31850.461	29294	21415	18635	14370	28839
fig|536231.75.peg.2803	27267.299	23517.192	14765	12381	9559	20930
fig|536231.75.peg.2804	19337.02	18680.355	12888	10345	7837	15290
fig|536231.75.peg.2805	10341	15157.457	15409.179	471	565	1900
fig|536231.75.peg.2806	863.912	602.922	466	368.7	344.098	451.983
fig|536231.75.peg.2807	7733.088	3966.078	4165	6193.3	5874.902	8905.017
fig|536231.75.peg.2808	822	470	374	444	353	805
fig|536231.75.peg.2809	175.486	98	137.001	66	85	126
fig|536231.75.peg.2810	187.514	112	173.999	245	161.295	207
fig|536231.75.peg.2811	295	167	197	384	361.705	518
fig|536231.75.peg.2812	8368	7195	5647	2232	2122	3454
fig|536231.75.peg.2813	20296.651	15192.411	10206	6527	7781	12039
fig|536231.75.peg.2814	5037	6417	3869	9559	7615	12361
fig|536231.75.peg.2815	8141	8170.405	5381	14216	11959	18059
fig|536231.75.peg.2816	0	0	0	0	0	0
fig|536231.75.peg.2817	1991	750	1265	919	781	1114
fig|536231.75.peg.2818	2815	899	1286	785	590	1120
fig|536231.75.peg.2820	21384.368	11722	14340.007	4186	5900	9501
fig|536231.75.peg.2821	31901.12	18144	22358.283	22714	21672	35084
fig|536231.75.peg.2822	319	287	163	85	136	160
fig|536231.75.peg.2823	58929.156	61975.966	37336.413	16408	19238	34853
fig|536231.75.peg.2824	85147.59	90130.802	44171.566	48872	52226	94645
fig|536231.75.peg.2825	294	225.002	184	668	521	1348
fig|536231.75.peg.2826	2970	2809	2904.023	2632	2767	4112
fig|536231.75.peg.2827	1264	1360	1714	856	1042	2244
fig|536231.75.peg.2828	0	0	0	0	0	0
fig|536231.75.peg.2829	103315.786	97198.695	21009.019	35037	29381	43257
fig|536231.75.peg.2830	7556.214	7271.085	1202.018	826	698	1175
fig|536231.75.peg.2831	46987.331	116653.056	2839	4172	3117	5258
fig|536231.75.peg.2832	283.728	432.11	51	92	138	132.253
fig|536231.75.peg.2833	14508.334	12239.89	1926	5508	5051	8334.747
fig|536231.75.peg.2834	784061.993	449972.892	565102.772	514607.812	514211	859808.932
fig|536231.75.peg.2835	4798	4718	2393	3069	2775	4989
fig|536231.75.peg.2836	10406	7824.067	8001.08	10846	10313	18475
fig|536231.75.peg.2837	127963.856	198039.291	80292	14085	13459	21352
fig|536231.75.peg.2838	893	796	445	335	202	529
fig|536231.75.peg.2839	10	26	24	118	102	110
fig|536231.75.peg.2840	0	6	1	93	92	77
fig|536231.75.peg.2841	1317	1025	1196	1723	1884	2742
fig|536231.75.peg.2842	7393	10604.901	11182	3832	3566	5682
fig|536231.75.peg.2843	12043.32	11980	16396	16577	16519	24406
fig|536231.75.peg.2844	514	274	586	1080	755	1846
fig|536231.75.peg.2845	383	296	179	250	281	325
fig|536231.75.peg.2846	45	66	32	85	84	209
fig|536231.75.peg.2847	160	138	97	629	484	594
fig|536231.75.peg.2848	178	135	41	502	306	454
fig|536231.75.peg.2849	1913	3005	1398	571	334	669
fig|536231.75.peg.2850	0	0	0	0	0	0
fig|536231.75.peg.2851	0	0	0	0	0	0
fig|536231.75.peg.2852	9	3	15	124	40	88
fig|536231.75.peg.2853	5485.414	5993	3739	1878	1116	1710
fig|536231.75.peg.2854	13274.322	13953.372	7325	2099	2161	3989
fig|536231.75.peg.2855	106	78	167	38	56	96
fig|536231.75.peg.2856	0	0	0	0	0	6
fig|536231.75.peg.2857	0	0	0	0	13	0
fig|536231.75.peg.2858	331	476	164	129	70	103
fig|536231.75.peg.2859	6	18	15	0	7	0
fig|536231.75.peg.2860	77	44	41	25	30	7
fig|536231.75.peg.2861	6926.001	15298.364	6425	142	161	718
fig|536231.75.peg.2862	16	56	39	1	0	38
fig|536231.75.peg.2863	2280.254	3267	1641	123	162	159.999
fig|536231.75.peg.2864	0	2	1	16	6	23.001
fig|536231.75.peg.2865	2	0	0	10	0	2
fig|536231.75.peg.2866	9	1	0	41	4	7
fig|536231.75.peg.2867	35775.166	23259.52	21377.497	17548.338	17411.266	27664.451
fig|536231.75.peg.2868	0	0	0	0	0	0
fig|536231.75.peg.2869	0	3	0	15	0	3
fig|536231.75.peg.2870	16	1	1	2	2	7
fig|536231.75.peg.2871	109.872	53.005	65.459	274.388	204.717	245.196
fig|536231.75.peg.2872	58.128	14.995	38.541	131.612	128.283	143.804
fig|536231.75.peg.2873	12	0	0	3	0	1
fig|536231.75.peg.2874	590	354	363	816	920	1386
fig|536231.75.peg.2875	658	294	325	1398	1238	1888
fig|536231.75.peg.2876	665	315	353	873	1081	1284
fig|536231.75.peg.2877	1194	453	1061	1207	1212	1762
fig|536231.75.peg.2878	1291	496	633	1510	1353	1887
fig|536231.75.peg.2879	1535	493	705	1478	1509	2023
fig|536231.75.peg.2880	3049	1910	1363	4504	4079	6944
fig|536231.75.peg.2881	118	48	73	244	342	415
fig|536231.75.peg.2882	0	1	0	28	11	13
fig|536231.75.peg.2883	6	6	3	4	35	12
fig|536231.75.peg.2884	3	8	0	48	53	50
fig|536231.75.peg.2885	0	0	0	0	0	0
fig|536231.75.peg.2886	0	0	0	0	0	0
fig|536231.75.peg.2887	0	0	0	0	0	0
fig|536231.75.peg.2888	1.718	6.477	7.705	71.286	0	19.43
fig|536231.75.peg.2892	1525.818	2165.528	895.866	455.558	456.329	1525.529
fig|536231.75.peg.2893	1209	1474	2170	227	318	770
fig|536231.75.peg.2894	631	509	687	283	263	273
fig|536231.75.peg.2895	2695.097	2652.39	1416.599	4240.266	3871.876	6097.692
fig|536231.75.peg.2896	28	31	33	10	36	12
fig|536231.75.peg.2897	236	260	410	24	55	96
fig|536231.75.peg.2898	218.513	185.289	258.161	514.512	0	539.673
fig|536231.75.peg.2899	552.207	500.969	445.861	95.208	196.271	146.192
fig|536231.75.peg.2900	94.715	106.692	76.32	10	16	62
fig|536231.75.peg.2901	0	5.998	0	0	14	6
fig|536231.75.peg.2902	583.969	772.996	852.699	227	193.688	188.148
fig|536231.75.peg.2903	1095.01	979.219	1125.558	1210.266	1176.209	1887.592
fig|536231.75.peg.2904	174	166	136	79.744	7	27
fig|536231.75.peg.2905	821.338	783.897	519.954	1335.865	1456.63	2089.312
fig|536231.75.peg.2906	2	13	8	28	40	34
fig|536231.75.peg.2907	46	37	34	11	34	28.516
fig|536231.75.peg.2908	2122.343	1985.538	1382.239	4577.187	4105.454	7011.312
fig|536231.75.peg.2909	1053	1356	1986	173	274	340
fig|536231.75.peg.2910	1163.744	1184.201	792.507	1739.372	2143.051	3659.573
fig|536231.75.peg.2911	121	89.546	42	61	32.085	59
fig|536231.75.peg.2912	36	29	28	7	0	6
fig|536231.75.peg.2913	757.793	841.031	952.139	331.792	127.729	321.808
fig|536231.75.peg.2914	1295.586	1285.242	763.077	2972.358	2390.455	3889.82
fig|536231.75.peg.2915	17	49	27	32	11	11
fig|536231.75.peg.2916	864	1070	921	147	219	301
fig|536231.75.peg.2917	175	99	88	269	349	622
fig|536231.75.peg.2918	353	339	308	1014	1098	1864
fig|536231.75.peg.2919	6	1	0	9	0	17
fig|536231.75.peg.2920	36	13	17	33	25	64
fig|536231.75.peg.2921	18	14	10	0	21	10
fig|536231.75.peg.2922	25	33	31	27	24	39
fig|536231.75.peg.2923	84	30	35	48	116	108
fig|536231.75.peg.2924	14	14	9	10	0	14
fig|536231.75.peg.2925	1	7	2	19	0	25
fig|536231.75.peg.2926	148	64	49	74	18	122
fig|536231.75.peg.2927	10	4	20	0	16	25
fig|536231.75.peg.2928	38	42	20	118	97	108
fig|536231.75.peg.2929	18	18	18	68	75	58
fig|536231.75.peg.2930	13	24	9	46	41	62
fig|536231.75.peg.2931	1	0	5	6	24	14
fig|536231.75.peg.2932	2	0	0	32.496	101	32
fig|536231.75.peg.2933	0	0	0	19.504	0	17
fig|536231.75.peg.2934	2	3	7	21	23	0
fig|536231.75.peg.2935	6	2	3	0	0	4
fig|536231.75.peg.2936	242	198	116	247	239	164
fig|536231.75.peg.2937	65	91	53	26	27	21
fig|536231.75.peg.2938	89	94	86	23	8	56
fig|536231.75.peg.2939	10	24	7	0	2	0
fig|536231.75.peg.2940	207	237.04	180	83	60	98
fig|536231.75.peg.2941	82	102	56	46	19	72
fig|536231.75.peg.2942	12	17	23	31	19	4
fig|536231.75.peg.2943	303	397	45	356	500	499
fig|536231.75.peg.2944	3622	4577	971	5925	5044	6880
fig|536231.75.peg.2945	76407.517	125009.516	43352	27466	22017	33618
fig|536231.75.peg.2946	13171	13837	8826	5255	5310	8997
fig|536231.75.peg.2947	62	43	57	445	235	672
fig|536231.75.peg.2948	732	929	1525	891	662	1385
fig|536231.75.peg.2949	174	212	86	269	284	424
fig|536231.75.peg.2950	139	174	78	325	268	294
fig|536231.75.peg.2951	480398.793	1759876.074	314552.699	19348	20772	55366
fig|536231.75.peg.2952	938	1162	511	450	762	930
fig|536231.75.peg.2953	1444	2300	771	2762	2052	2967
fig|536231.75.peg.2954	1502	1928	1469	576	700	977
fig|536231.75.peg.2955	4397	5510	4046	1224	1312	2310
fig|536231.75.peg.2956	2338	2850	2030	2622	2844	4616
fig|536231.75.peg.2957	792	1024	378	381	256	531
fig|536231.75.peg.2958	1301	775	1139	1430	1836	2266
fig|536231.75.peg.2959	4824	2945	2695	3632	3814	6088
fig|536231.75.peg.2960	4480	2900	2676	2968	3171	4836
fig|536231.75.peg.2961	5078	2968	2623	6787	5702	9463
fig|536231.75.peg.2962	513	464	452	294	344	591
fig|536231.75.peg.2963	3702.768	2468	2289	4035	3368	5288
fig|536231.75.peg.2964	22825.505	9713.238	19906.383	21170	21195	34042
fig|536231.75.peg.2965	6913	8277.092	5041	10875	9719	15051
fig|536231.75.peg.2966	3566.022	3960.02	2803	3141	3434	5324
fig|536231.75.peg.2967	6359	7125	5382	4737	5117	8651
fig|536231.75.peg.2968	6588	6747.905	5631	9331	8197	11861
fig|536231.75.peg.2969	6697	7261	7589	7115	5815.654	10106
fig|536231.75.peg.2970	17513.492	18252.099	17941	6137	7266.346	12603
fig|536231.75.peg.2971	697	465	897	861	1181	1797
fig|536231.75.peg.2972	1287	1143	1132	3905	3092	5029
fig|536231.75.peg.2973	16687	13223	11234.184	11579	11947	21500
fig|536231.75.peg.2974	26587	25307	17873	21280	21657	33319
fig|536231.75.peg.2975	5571	4150	2787	4789	3805	4977
fig|536231.75.peg.2976	202.804	256.386	195.352	57.931	30.27	17.001
fig|536231.75.peg.2977	443.196	454.614	480.648	37.069	110.73	117.999
fig|536231.75.peg.2978	8450	16861.037	5287	12871	10451	14451
fig|536231.75.peg.2979	2739	5021	1340	2398	2903	3499
fig|536231.75.peg.2980	3566	6270.245	2520	4762	4071	5675.001
fig|536231.75.peg.2981	16709.96	49799	10693	508	1034	2651.999
fig|536231.75.peg.2982	12706.478	11702	6798	13073	11265	16920
